wtime,utime,stime,rss,pss,vmem,rchar,wchar,nthreads,nprocs,run_id,anomaly
305.0,302.6281141423967,30.493593392556484,510488,494735,981839,24825746,15053935,3,1,0,0
306.0,303.6523539324233,30.64250118606071,515694,498327,954504,24875269,15078665,4,1,0,0
307.0,304.6445975918204,30.787192808903107,524832,506500,1060212,24922930,15107946,3,1,0,0
308.0,305.715774712566,30.8477930581551,528260,502913,1099844,24969783,15141806,5,1,0,0
309.0,306.7825595779913,30.937389788464138,534549,508661,977141,25022122,15166077,4,1,0,0
310.0,307.7097852368348,31.018943463054423,520189,505887,1036451,25073097,15192239,16,1,0,1
311.0,308.64827101897924,31.081916273744913,531152,502195,1122264,25855592,15656751,4,1,0,1
312.0,309.68233014763575,31.20139610486979,521349,508719,1094414,27702460,16764285,4,1,0,1
313.0,310.7209031347921,31.278780941305815,1382486,1309365,1127305,27756554,16793188,5,1,0,1
314.0,311.6467831002469,31.363267521618344,516247,504139,1021806,27807027,16827385,16,1,0,1
315.0,312.5789102545571,31.422303409288485,513762,498517,1093401,27860950,16860248,25,1,0,1
316.0,313.6565282598316,31.522100165166353,527280,500332,999882,29497300,17840931,4,1,0,1
317.0,314.71549258898204,31.587916951531557,510007,496512,991620,29543278,17871368,5,1,0,0
318.0,315.569512910854,31.681125993889506,523400,504947,979041,29584237,17902547,5,1,0,0
319.0,316.5459296627241,31.745460216099836,512881,494108,1019093,29641954,17929961,3,1,0,0
320.0,317.70301209420836,31.890845205094852,518933,503911,1015461,29693238,17962533,4,1,0,0
321.0,318.51753436465015,31.955343458414568,523205,499046,992191,29734665,17989197,4,1,0,0
322.0,319.65959994324385,32.05753217379963,533199,505856,1120098,29781096,18021703,4,1,0,0
323.0,320.5248712060695,32.12723015633153,531452,503754,1023331,29834955,18055261,3,1,0,0
324.0,321.5277706590542,32.18486633667879,526195,509103,1004570,29883557,18085894,5,1,0,0
325.0,322.4975052306234,32.255097198563,524421,503653,971415,29930997,18115365,5,1,0,0
326.0,323.30155696556,32.310574609302044,506872,492139,1001341,29988001,18146566,3,1,0,0
327.0,324.4677157403959,32.374514347614145,514551,499665,988548,30032765,18167982,3,1,0,0
328.0,325.4496858313296,32.473862763390464,507210,494139,987897,30078774,18198889,4,1,0,0
329.0,326.63139314203386,32.589044315496224,526059,497408,996566,30129831,18228549,3,1,0,0
330.0,327.54609070242554,32.647778297003406,535735,507556,1127863,30181783,18258397,5,1,0,0
331.0,328.6926010117919,32.74188015939383,528897,503187,1148766,30234265,18290516,5,1,0,0
332.0,329.86155684139015,32.85000486167917,516716,496505,1033005,30288821,18320292,5,1,0,0
333.0,330.88428980793844,32.923427429300276,514542,494931,1058516,30339814,18346871,4,1,0,0
334.0,331.76536092308555,33.01063527045188,520765,500163,1118015,30392261,18376447,5,1,0,0
335.0,332.83945989592786,33.067818757425236,514396,493917,1131431,30440965,18406650,3,1,0,0
336.0,333.85905112253965,33.13983186544854,515210,496644,1053814,30491278,18436995,3,1,0,0
337.0,335.0368629888807,33.23650715804044,514234,501560,1108644,30541816,18467480,3,1,0,0
338.0,336.01257181360495,33.38555137593297,518434,505776,1121603,30592891,18500598,5,1,0,0
339.0,336.9199772726609,33.53517788222688,532265,503043,1126583,30646754,18527340,4,1,0,0
340.0,337.7752920732585,33.68314005033931,507734,488543,1007533,30699530,18557867,3,1,0,0
341.0,338.8547455007332,33.77544868896934,530674,501521,972440,30749751,18591737,3,1,0,0
342.0,340.0443893483254,33.83351672681081,513641,500360,927801,30795705,18616533,4,1,0,0
343.0,340.855726856554,33.91587407053574,523245,502069,1041718,30846044,18647072,3,1,0,0
344.0,341.95190499846524,33.98964550807284,522464,508081,1043740,30895904,18675316,4,1,0,0
345.0,343.1226771434891,34.041058165563825,504436,489683,990181,30946870,18704204,4,1,0,0
346.0,343.9525897571801,34.10058152659266,507582,497044,1029006,31007902,18731490,3,1,0,0
347.0,344.7966577752225,34.19590072009757,515406,502954,1041567,31055283,18760981,3,1,0,0
348.0,345.8734406146024,34.279866966478,519980,492092,1109974,31107395,18796505,4,1,0,0
349.0,346.93262596496066,34.34790233864145,524052,507379,966072,31162737,18822711,4,1,0,0
350.0,347.7601569310872,34.46951233570732,524086,501841,990559,31213227,18849203,3,1,0,0
351.0,348.8939260319477,34.55522389529698,523696,504232,1108771,31274916,18875297,4,1,0,0
352.0,349.9032955710856,34.690410680871636,515051,497145,1101764,31323026,18910479,4,1,0,0
353.0,351.06617452042025,34.764508396897945,524874,504068,1153637,31374647,18939092,3,1,0,0
354.0,352.21737087281736,34.868347745906604,519233,505342,1115919,31420653,18969015,4,1,0,0
355.0,353.3423739804374,34.936761667621525,531005,501164,1144827,31468895,18997807,3,1,0,0
356.0,354.34873353893516,35.03629172926011,527599,501172,1016019,31520140,19024974,3,1,0,0
357.0,355.24941779563494,35.10153838015795,526251,501351,1031802,31574371,19054268,3,1,0,0
358.0,356.2518079971994,35.1676962425951,514891,495683,982017,31625967,19091643,3,1,0,0
359.0,357.09213254832014,35.2789185802993,512300,499262,1046384,31682262,19125819,3,1,0,0
360.0,358.1556710077095,35.35529718451687,527607,499237,1147821,31731787,19153260,5,1,0,0
361.0,359.0092618954011,35.422533907173296,518809,501916,1005377,31780126,19185203,3,1,0,0
362.0,360.0137310804014,35.5655107321868,516111,504999,1043990,31843646,19212708,5,1,0,0
363.0,360.8354838700681,35.619811057260804,511377,494707,981087,31895618,19237379,5,1,0,0
364.0,361.755288866178,35.726325868530395,525231,499374,981090,31942020,19270438,5,1,0,0
365.0,362.64812105044587,35.83115225271372,530194,507407,995743,31988549,19303918,5,1,0,0
366.0,363.69613366753055,35.90621314015403,521112,496282,950081,32033835,19337056,3,1,0,0
367.0,364.8108483523396,36.00149031466531,521548,495888,1136828,32088518,19365647,4,1,0,0
368.0,365.63376953415576,36.060264092973576,515279,501011,1010541,32136696,19395146,5,1,0,0
369.0,366.7738830082179,36.18239110756596,532938,504221,1137102,32187333,19427396,4,1,0,0
370.0,367.9181900861998,36.25456082240365,518819,500057,1075269,32237016,19458570,3,1,0,0
371.0,368.855097715915,36.3238993583863,529727,506644,994176,32290673,19487389,4,1,0,0
372.0,369.9186993423031,36.40538720621405,514416,504283,962053,32336439,19512532,5,1,0,0
373.0,370.8797445549845,36.54562419824037,534327,504209,1135337,32381062,19542874,5,1,0,0
374.0,371.74142090786034,36.675270863068725,518475,502770,988153,32432183,19576111,4,1,0,0
375.0,372.7528858752856,36.8199600921821,523141,511638,1132764,32485188,19602518,3,1,0,0
376.0,373.58742974508624,36.93515632678541,518100,498974,961605,32536851,19634434,3,1,0,0
377.0,374.73881860724464,37.05144847788862,502310,489982,1040327,32582803,19665429,3,1,0,0
378.0,375.9085345110085,37.14945157783124,521277,508021,1108125,32636191,19697679,4,1,0,0
379.0,377.03717976581305,37.289970210167944,520253,497711,985413,32682471,19730295,3,1,0,0
380.0,378.06219101411546,37.39105792509498,518417,500539,990427,32729864,19758212,4,1,0,0
381.0,379.08523045056563,37.47656393217448,535357,506547,1170187,32775144,19783361,3,1,0,0
382.0,380.279073401206,37.59060143316624,508109,491988,968374,32831650,19811760,3,1,0,0
383.0,381.1782340771385,37.69521538250634,517958,493741,1021405,32884817,19844428,3,1,0,0
384.0,382.00861342350055,37.75761736403733,510907,491993,1008024,32937842,19872802,3,1,0,0
385.0,383.033389792941,37.846889905428576,519044,496029,986813,32994078,19900720,5,1,0,0
386.0,383.9649040320651,37.92822244653802,524288,502198,1106415,33058141,19925255,5,1,0,0
387.0,384.8938395411883,38.062905824039134,522178,502620,1101138,33099595,19960513,5,1,0,0
388.0,385.6966736828563,38.150790079736446,530462,501381,1035106,33145903,19992991,4,1,0,0
389.0,386.73516944667546,38.282945603000336,509552,492936,1087410,33192822,20025300,3,1,0,0
390.0,387.6407829275857,38.37718456239043,501681,488449,945784,33238568,20058203,5,1,0,0
391.0,388.5159263468628,38.50253461873499,523846,500271,943825,33283180,20089934,4,1,0,0
392.0,389.33209911942,38.56606281158611,524434,497641,1063797,33331682,20119201,5,1,0,0
393.0,390.2778437500102,38.708527833551955,513151,502296,1127718,33375599,20148709,4,1,0,0
394.0,391.4294312989648,38.80658382263184,522635,503509,948823,33427274,20177427,4,1,0,0
395.0,392.3640996220038,38.88256364719447,528579,500691,995420,33477533,20215331,4,1,0,0
396.0,393.4357293060516,38.95671260783095,528983,503800,1061968,33529938,20246999,3,1,0,0
397.0,394.5383480914124,39.03322033668845,531050,501146,1127938,33582476,20275607,4,1,0,0
398.0,395.4695884150885,39.119892753980245,523387,502650,960739,33635491,20307004,5,1,0,0
399.0,396.5982447090933,39.24164470724781,519513,496476,1017255,33683624,20333971,3,1,0,0
400.0,397.6749965729601,39.38660501153789,515122,499101,1081155,33744230,20368485,3,1,0,0
401.0,398.69869346444045,39.50350875455025,529991,500983,1032750,33795402,20396501,5,1,0,0
402.0,399.4990904500607,39.608225381644665,521571,504102,978225,33836090,20428005,4,1,0,0
403.0,400.3131267564298,39.70308516244638,522703,498031,981741,33881078,20461203,5,1,0,0
404.0,401.50947309407223,39.83590460915014,520762,502605,1022788,33922375,20492357,4,1,0,0
405.0,402.62238666347366,39.97087032939475,519850,498670,1035421,33972462,20522640,4,1,0,0
406.0,403.79741276698286,40.050174096838035,523779,499412,1123362,34021853,20552673,5,1,0,0
407.0,404.95833404895006,40.19551612170338,524493,504147,1078831,34069511,20582503,4,1,0,0
408.0,405.7665112422072,40.28502765802401,517615,490034,1074653,34129566,20610773,3,1,0,0
409.0,406.8832501581236,40.415035464943166,511665,493517,1122181,34182310,20639425,4,1,0,0
410.0,407.86370845572804,40.56171745275139,515190,492589,1012213,34235941,20673864,3,1,0,0
411.0,408.97953173732833,40.68208326283695,504786,488331,990057,34281286,20703538,4,1,0,0
412.0,409.78221805099366,40.748238335482064,514648,496608,1116447,34326290,20731181,5,1,0,0
413.0,410.6974977714739,40.856852030999455,522689,503747,992246,34376474,20759632,3,1,0,0
414.0,411.7980272817904,40.918729743309015,511056,498575,1069091,34427339,20792933,5,1,0,0
415.0,412.915235597231,41.04764394729591,512846,500988,1077916,34468057,20824960,4,1,0,0
416.0,413.96312143771684,41.1257754646833,529050,505446,972984,34517156,20856641,3,1,0,0
417.0,414.88362391349534,41.2452969469893,530055,506638,1053375,34567226,20885868,3,1,0,0
418.0,415.8077689500105,41.38630591440232,522896,499654,983162,34616150,20917588,5,1,0,0
419.0,416.9944745354673,41.45440689946934,517303,506767,969505,34662084,20945657,5,1,0,0
420.0,417.97015940716096,41.54369268332946,517006,500460,1026533,34709386,20974879,5,1,0,0
421.0,418.9490096272585,41.658404562136816,509652,495813,976377,34758502,21007788,4,1,0,0
422.0,419.96994272735475,41.75037042141776,522439,497027,1106747,34808956,21040411,4,1,0,0
423.0,420.9337436621005,41.81785231558023,519407,492597,1123499,34861979,21067465,4,1,0,0
424.0,421.95481228793943,41.870759476997115,510360,495559,1082519,34917384,21094899,4,1,0,0
425.0,422.92774645704645,41.961419291367314,521483,498209,994162,34965912,21125225,3,1,0,0
426.0,424.0584324248873,42.076340194025505,516706,504017,986730,35013631,21160403,3,1,0,0
427.0,425.22205283280664,42.183738614840756,524373,508603,997301,35065820,21184656,5,1,0,0
428.0,426.3948969367328,42.24936273881682,505685,493089,937548,35118874,21215491,4,1,0,0
429.0,427.4206154190645,42.34443208320356,517696,501964,1127293,35166703,21241363,3,1,0,0
430.0,428.3974748420503,42.43137918782168,518047,494797,1015797,35220655,21269460,5,1,0,0
431.0,429.47957086556704,42.50879942805102,530713,502373,1002983,35275553,21298367,3,1,0,0
432.0,430.6149003020854,42.63172655243706,513376,499344,1097942,35332011,21327105,4,1,0,0
433.0,431.6400931989119,42.71269175543978,511305,490845,1001994,35390903,21355504,3,1,0,0
434.0,432.72008560764084,42.81670595067308,528892,504641,959435,35436571,21385526,4,1,0,0
435.0,433.81997734792935,42.95902830420005,525857,496974,980607,35486640,21413920,4,1,0,0
436.0,434.89053485861626,43.06295590242541,519413,497330,1067757,35536696,21439532,5,1,0,0
437.0,435.98898828090796,43.174658193441466,509591,494651,1076850,35586206,21471872,5,1,0,0
438.0,436.87244641393033,43.23198279205822,519090,496728,978161,35632960,21504131,5,1,0,0
439.0,437.87179623273903,43.29979620643239,518619,502139,1123826,35675532,21536660,3,1,0,0
440.0,438.9071036545811,43.3598913263622,528520,499053,1131244,35725995,21562038,3,1,0,0
441.0,439.7080948269239,43.48637262119779,519695,501643,1111812,35772154,21592935,5,1,0,0
442.0,440.8504798304494,43.61996472928947,525603,501809,993950,35822584,21624963,5,1,0,0
443.0,441.89448963382733,43.68861025860893,517206,506603,941425,35868613,21651869,3,1,0,0
444.0,442.7461441665066,43.76053743370124,516225,498286,1108320,35913115,21681897,3,1,0,0
445.0,443.8726869955369,43.842858162650515,519711,492615,999052,35964287,21711548,4,1,0,0
446.0,444.9595097821131,43.9519659243459,527777,505336,1080659,36015041,21747074,3,1,0,0
447.0,446.06282959949857,44.0641455437259,517158,498342,1088095,36067938,21782848,3,1,0,0
448.0,447.01964658424333,44.18282093958005,534611,505572,989736,36128867,21807855,5,1,0,0
449.0,448.16132758692135,44.32334021520139,529100,501916,1117637,36180253,21845336,4,1,0,0
450.0,449.1269386197743,44.402844229251045,515767,499344,1122002,36232679,21872591,3,1,0,0
451.0,450.15514228095253,44.51872012817172,522707,501743,1093164,36277291,21905533,4,1,0,0
452.0,450.9553992024325,44.62469241274949,529937,509755,1047416,36320856,21938444,4,1,0,0
453.0,452.01334844830365,44.705276136790744,533499,510384,1147381,36378771,21965457,4,1,0,0
454.0,453.1006187651548,44.84601765545011,517040,500346,1039760,36424153,21996937,5,1,0,0
455.0,454.12746251135036,44.90556599664603,515708,500800,1081910,36468933,22026614,3,1,0,0
456.0,455.1260860381678,45.02676609932924,533938,505381,1136329,36518738,22058277,4,1,0,0
457.0,456.2500606276525,45.149553470631496,524008,495771,1100281,36568287,22088969,5,1,0,0
458.0,457.3226097145186,45.29108612340049,528621,501665,1012384,36613774,22122558,4,1,0,0
459.0,458.2338393304066,45.392944182635624,529427,499870,977924,36662250,22152785,5,1,0,0
460.0,459.41746866563864,45.47510641645755,526547,501569,997984,36718396,22182281,4,1,0,0
461.0,460.50037554331675,45.60788048344355,520915,495833,1042430,36764366,22215569,4,1,0,0
462.0,461.6955511148817,45.73496151162679,516902,492052,1034896,36807398,22247310,5,1,0,0
463.0,462.88405564138924,45.83499307306874,508840,489635,1034502,36862111,22279506,4,1,0,0
464.0,464.0516195305133,45.96177881063212,513328,494413,1005117,36914573,22307512,5,1,0,0
465.0,465.1537681470034,46.038566370839845,512443,497706,1083692,36961470,22334376,5,1,0,0
466.0,466.1975398944022,46.14751700388019,521363,498534,1128887,37003559,22362673,5,1,0,0
467.0,467.0664081598754,46.28403534935898,525778,509686,998290,37049836,22390811,3,1,0,0
468.0,468.0837487268449,46.365833799820635,520853,505529,1090985,37099563,22423169,4,1,0,0
469.0,469.1898993358026,46.46418879806371,516699,495189,1070182,37155391,22456097,5,1,0,0
470.0,470.19824219928483,46.609293283481,520001,501738,1044805,37200208,22485632,4,1,0,0
471.0,471.3455378506471,46.73911446767818,512283,497964,960742,37249785,22519925,3,1,0,0
472.0,472.18940021032375,46.877818369711235,524824,498578,1111626,37303161,22554030,3,1,0,0
473.0,473.1417763495432,46.96634307580028,528188,500926,1153695,37341255,22584760,5,1,0,0
474.0,474.1441621169807,47.11599360176374,516532,503095,1078899,37396424,22612295,3,1,0,0
475.0,475.1170922353283,47.181250162232125,508419,498303,1101818,37440511,22647021,3,1,0,0
476.0,475.96052685445693,47.28312722055376,522219,505319,1145579,37492171,22676838,5,1,0,0
477.0,476.8219381720748,47.38105455878338,519944,494290,1009118,37543405,22707216,3,1,0,0
478.0,477.95698508921697,47.5108977778634,526816,500031,1082761,37598828,22736197,5,1,0,0
479.0,478.95073879289754,47.6517595551149,526086,512988,1046687,37651582,22763528,4,1,0,0
480.0,479.77022776359865,47.7748734928057,526658,501115,1155832,37689696,22789122,5,1,0,0
481.0,480.5768242671897,47.88755511641873,519656,507166,954881,37735772,22821021,4,1,0,0
482.0,481.5662144279874,47.98029803550358,518275,500457,1018384,37786463,22848670,5,1,0,0
483.0,482.4319659183572,48.08133062721115,533050,502903,1146172,37835488,22887849,5,1,0,0
484.0,483.5140162967569,48.182260658533636,513560,499716,982759,37887876,22914591,3,1,0,0
485.0,484.632145681768,48.23429750590207,512204,499147,1083373,37941823,22940819,5,1,0,0
486.0,485.52346436515086,48.33460208638484,514414,496102,1004710,37994865,22972349,5,1,0,0
487.0,486.56033514310354,48.47019916640225,524641,502151,1150009,38043794,23006937,3,1,0,0
488.0,487.4221130004977,48.591126567516476,524156,495742,1128724,38084562,23037131,3,1,0,0
489.0,488.34354606113544,48.72069742972898,533141,503327,1023913,38132285,23068847,3,1,0,0
490.0,489.499064258808,48.80974592870583,516942,505426,1089755,38184367,23093317,3,1,0,0
491.0,490.5167034954009,48.912643252397125,514639,501832,995694,38228914,23121284,4,1,0,0
492.0,491.67105897345857,48.965991609296836,524309,498568,1070926,38282071,23148063,5,1,0,0
493.0,492.5611580951304,49.05429140351377,517752,502269,1068326,38336613,23172378,4,1,0,0
494.0,493.49316783242983,49.151733008003035,526068,498456,1121492,38387247,23202729,3,1,0,0
495.0,494.48154868781256,49.227253897962946,528164,504677,955861,38421928,23226001,4,1,0,0
496.0,495.4735807178904,49.28037799586201,502855,490842,949423,38465538,23252034,3,1,0,0
497.0,496.67263990476386,49.39941880673991,524883,498321,1094259,38524969,23280423,5,1,0,0
498.0,497.5184180323523,49.492927581824794,503303,490045,1019396,38572236,23307929,3,1,0,0
499.0,498.65920404659295,49.58449540113602,510718,492524,1020539,38612315,23339118,5,1,0,0
500.0,499.8046768623617,49.65949407653887,528150,506819,962333,38668492,23370035,4,1,0,0
501.0,500.8259563149768,49.76327711643867,524670,504475,1017498,38718558,23402716,3,1,0,0
502.0,501.76357118228043,49.85707979456575,519955,496402,1115844,38774083,23434973,5,1,0,0
